,id,title,release_date,popularity,vote_average,vote_count
7081,6278,Reign of Fire,2002-07-12,12.88,6.1,1791
7082,5971,We're No Angels,1989-06-02,7.866,6.1,386
7083,1613,The 51st State,2001-12-07,6.95,6.1,458
7084,668195,Ultras,2020-03-09,6.728,6.1,372
7085,611605,1BR,2019-07-18,13.125,6.1,282
7086,38356,Transformers: Dark of the Moon,2011-06-28,25.276,6.1,6955
7087,14362,Out for Justice,1991-04-12,9.628,6.1,332
7088,10632,The Hunted,2003-03-11,19.018,6.1,577
7089,9085,Harlem Nights,1989-11-17,8.327,6.1,236
7090,6076,Rabbit Without Ears,2007-12-01,6.091,6.1,302
7091,589761,Chernobyl: Abyss,2021-04-15,292.435,6.1,363
7092,461928,Anna and the Apocalypse,2018-11-30,14.334,6.1,269
7093,157851,Maps to the Stars,2014-05-21,10.236,6.1,905
7094,141052,Justice League,2017-11-15,74.877,6.1,11350
7095,64686,47 Ronin,2013-12-06,15.815,6.1,3177
7096,10013,Peggy Sue Got Married,1986-10-10,7.21,6.1,407
7097,8592,Dick Tracy,1990-04-05,10.865,6.1,743
7098,613080,Once Upon a Time in Bethlehem,2019-12-12,6.944,6.1,393
7099,341006,The Belko Experiment,2016-03-17,24.503,6.1,1145
7100,209355,The French Minister,2013-11-06,5.382,6.1,230
7101,182127,Ip Man: The Final Fight,2013-03-22,2.105,6.1,323
7102,59962,This Means War,2012-02-14,20.582,6.1,2909
7103,31578,Body Bags,1993-08-07,6.492,6.1,231
7104,17182,Eye for an Eye,1996-01-12,9.633,6.1,266
7105,11892,Murder by Numbers,2002-04-19,13.274,6.1,795
7106,9101,Down Periscope,1996-03-01,8.905,6.1,326
7107,339792,David Brent: Life on the Road,2016-08-19,7.787,6.1,283
7108,70577,Faces in the Crowd,2011-10-25,8.46,6.1,398
7109,10170,The Russia House,1990-12-21,9.757,6.1,213
7110,9619,Dante's Peak,1997-02-07,17.102,6.1,1447
7111,8247,Jumper,2008-02-13,19.538,6.1,4802
7112,698,Moonraker,1979-06-26,17.315,6.1,1517
7113,597890,Voyagers,2021-04-08,72.457,6.1,514
7114,509585,7500,2019-12-26,12.791,6.1,605
7115,283601,Galveston,2018-10-10,11.426,6.1,407
7116,69668,Dream House,2011-09-29,10.3,6.1,1156
7117,51191,Guardian Angels,1995-10-11,5.477,6.1,206
7118,574861,No Filter,2019-04-03,8.987,6.1,261
7119,198287,After the Dark,2013-07-06,9.533,6.1,580
7120,61717,Wendy Wu: Homecoming Warrior,2006-06-16,11.47,6.1,357
7121,9725,Friday the 13th Part 2,1981-05-01,37.862,6.1,1227
7122,6963,The Weather Man,2005-10-20,7.97,6.1,772
7123,451955,Double Lover,2017-05-26,6.895,6.1,435
7124,381518,Mindhorn,2016-10-09,6.902,6.1,218
7125,28794,The House by the Cemetery,1981-08-14,7.82,6.1,274
7126,13387,Transporter 3,2008-11-26,31.899,6.1,2750
7127,8916,Antz,1998-10-02,26.289,6.1,3784
7128,9730,Friday the 13th: The Final Chapter,1984-04-13,37.272,6.1,961
7129,4965,Impostor,2001-12-03,7.121,6.1,326
7130,77944,The Worst Week of My Life,2011-10-27,4.905,6.1,406
7131,13499,Yours  Mine & Ours,2005-11-23,10.619,6.1,700
7132,6038,Shanghai Knights,2003-02-06,16.432,6.1,1864
7133,661804,De Gaulle,2020-03-04,5.845,6.1,226
7134,11286,The Cannonball Run,1981-06-19,7.96,6.1,470
7135,1688,Conquest of the Planet of the Apes,1972-06-29,16.434,6.1,678
7136,109443,Anchorman 2: The Legend Continues,2013-12-18,12.955,6.1,2113
7137,13455,Push,2009-02-04,13.436,6.1,1887
7138,13243,Meet Bill,2007-09-07,7.243,6.1,240
7139,12412,Miracle at St. Anna,2008-09-15,7.812,6.1,299
7140,10665,The Strangers,2008-05-29,22.631,6.1,1914
7141,8373,Transformers: Revenge of the Fallen,2009-06-19,36.751,6.1,7089
7142,178,Blown Away,1994-07-01,9.061,6.1,405
7143,464737,The End?,2017-08-14,8.388,6.1,334
7144,59457,Womb,2010-07-15,9.741,6.1,285
7145,19165,The Land Before Time V: The Mysterious Island,1997-09-12,9.507,6.1,270
7146,4477,The Devil's Own,1997-03-13,11.425,6.1,933
7147,301875,Equals,2015-07-15,10.379,6.1,1201
7148,296360,Love & Friendship,2016-05-26,9.719,6.1,447
7149,173897,Resident Evil: The Final Chapter,2016-12-23,3.351,6.1,2542
7150,121936,Happiness Never Comes Alone,2012-06-27,7.5,6.1,386
7151,115782,Jobs,2013-08-16,11.217,6.1,2134
7152,98567,Chinese Zodiac,2012-12-20,29.333,6.1,653
7153,58431,Pride and Prejudice and Zombies,2016-02-04,29.268,6.1,1878
7154,10468,28 Days,2000-04-06,11.296,6.1,772
7155,9836,Happy Feet,2006-11-16,100.186,6.1,4242
7156,9506,Anger Management,2003-04-11,14.108,6.1,2519
7157,496743,Aniara,2019-02-01,9.574,6.1,211
7158,51588,Prom,2011-04-29,12.449,6.1,399
7159,45658,Everything Must Go,2011-05-13,7.353,6.1,465
7160,11323,The Informant!,2009-09-17,8.018,6.1,704
7161,611914,The Courier,2019-11-22,26.225,6.1,427
7162,506072,Prospect,2018-10-02,11.136,6.1,571
7163,51447,Trophy Wife,2010-11-10,6.752,6.1,282
7164,15413,Don't Tell Mom the Babysitter's Dead,1991-06-07,10.788,6.1,326
7165,13673,Christmas with the Kranks,2004-11-24,11.744,6.1,864
7166,8324,Fast Food Nation,2006-11-17,7.031,6.1,289
7167,1370,Rambo III,1988-05-24,42.711,6.1,2459
7168,127867,The Brass Teapot,2012-09-08,7.372,6.1,400
7169,111190,Adore,2013-04-03,40.571,6.1,822
7170,85373,StreetDance 2,2012-03-30,12.525,6.1,330
7171,10796,The One,2001-11-02,20.369,6.1,1239
7172,474764,The Lodge,2020-01-16,19.897,6.1,871
7173,318922,Kill Your Friends,2015-11-06,5.701,6.1,269
7174,301334,Una,2017-03-30,6.841,6.1,201
7175,258284,Every Secret Thing,2014-04-20,19.674,6.1,272
7176,516700,Gundala,2019-08-29,6.217,6.1,200
7177,286565,Paper Towns,2015-06-18,16.415,6.1,4691
7178,91550,Violet & Daisy,2011-09-15,7.31,6.1,212
7179,9642,Asterix and the Vikings,2006-04-05,14.104,6.1,561
7180,152792,Devil's Knot,2013-05-09,17.469,6.1,545
7181,38327,My Best Enemy,2006-03-10,6.453,6.1,264
7182,38289,Eccezzziunale... veramente,1982-03-04,4.876,6.1,209
7183,23830,Last Night,2010-11-05,7.415,6.1,637
7184,11419,Vegas Vacation,1997-02-13,10.714,6.1,489
7185,11285,Cocoon: The Return,1988-09-13,10.075,6.1,507
7186,10068,Nine 1/2 Weeks,1986-02-09,18.955,6.1,742
7187,287903,Krampus,2015-11-26,13.771,6.1,1659
7188,253235,And So It Goes,2014-07-17,9.767,6.1,389
7189,4599,Raising Helen,2004-05-27,9.636,6.1,584
7190,296,Terminator 3: Rise of the Machines,2003-07-02,29.378,6.1,5419
7191,492355,Just Believe,2018-03-29,4.54,6.1,278
7192,317744,Careful What You Wish For,2015-05-06,12.964,6.1,338
7193,16342,The Children,2008-12-05,7.617,6.1,292
7194,11699,Bad Lieutenant: Port of Call - New Orleans,2009-05-21,53.896,6.1,866
7195,102362,Dead Man Down,2013-03-08,10.463,6.1,1224
7196,10065,The Amityville Horror,2005-04-14,26.022,6.1,1786
7197,8688,Snake Eyes,1998-08-07,12.027,6.1,1045
7198,72545,Journey 2: The Mysterious Island,2012-01-19,101.969,6.1,3536
7199,35552,The Extraordinary Adventures of Adèle Blanc-Sec,2010-04-09,13.329,6.1,1074
7200,12593,Fritz the Cat,1972-04-12,9.412,6.1,234
7201,10606,The Philadelphia Experiment,1984-08-03,12.326,6.1,280
7202,5516,The Ladykillers,2004-03-25,9.646,6.1,1287
7203,706510,Desperados,2020-07-01,10.595,6.1,415
7204,578908,Bad Trip,2020-09-26,58.12,6.1,369
7205,326285,American Pastoral,2016-10-20,11.493,6.1,575
7206,133790,Clear History,2013-08-10,6.86,6.1,259
7207,18360,Night at the Museum: Battle of the Smithsonian,2009-05-20,33.207,6.1,5865
7208,13825,The Lazarus Project,2008-10-24,8.51,6.1,290
7209,1656,The Legend of Zorro,2005-10-24,19.749,6.1,2423
7210,347126,God's Not Dead 2,2016-04-01,40.883,6.1,321
7211,333667,Rock Dog,2016-07-08,14.958,6.1,230
7212,302156,Criminal,2016-04-07,31.962,6.1,1423
7213,299847,Happily Mixed Up,2014-10-30,6.858,6.1,319
7214,137094,Jack Ryan: Shadow Recruit,2014-01-15,24.651,6.1,2444
7215,8078,Alien Resurrection,1997-11-12,29.253,6.1,3824
7216,519253,Forgive Us Our Debts,2018-05-04,5.942,6.1,259
7217,244264,Laggies,2014-09-25,8.153,6.1,1000
7218,37786,Sex and the City 2,2010-05-26,42.62,6.1,1386
7219,283378,Fallen,2016-11-10,23.813,6.1,1438
7220,74726,Juan of the Dead,2011-10-14,6.292,6.1,211
7221,65759,Happy Feet Two,2011-11-18,71.144,6.1,1266
7222,65086,The Woman in Black,2012-02-03,16.663,6.1,3009
7223,21845,Rookie of the Year,1993-07-07,9.373,6.1,258
7224,471014,Wheelman,2017-10-20,10.977,6.1,504
7225,97370,Under the Skin,2014-03-14,15.336,6.1,2803
7226,9395,Above the Law,1988-04-08,11.363,6.1,519
7227,417644,CHiPS,2017-01-16,18.455,6.1,1053
7228,183836,The Brats,2013-04-17,5.357,6.1,446
7229,49520,The Change-Up,2011-08-05,42.962,6.1,2277
7230,13492,Frontier(s),2007-07-01,8.395,6.1,545
7231,2269,Day Watch,2006-01-01,12.629,6.1,414
7232,864873,Hypnotic,2021-10-27,71.233,6.1,424
7233,60672,Crimson Rivers II: Angels of the Apocalypse,2004-02-18,12.592,6.1,567
7234,14013,BASEketball,1998-07-28,6.495,6.1,432
7235,126277,American Mary,2012-05-31,7.261,6.1,396
7236,40342,Demons 2,1986-10-09,8.154,6.1,200
7237,24102,The Land Before Time VII: The Stone of Cold Fire,2000-12-05,10.836,6.1,231
7238,14177,Beauty Shop,2005-04-22,9.688,6.1,391
7239,13220,Splinter,2008-10-31,8.374,6.1,538
7240,12253,Biker Boyz,2003-01-31,16.652,6.1,263
7241,955,Mission: Impossible II,2000-05-24,38.155,6.1,5302
7242,569814,Rebels,2019-03-13,6.396,6.1,272
7243,438347,Wedding Unplanned,2017-04-26,6.328,6.1,404
7244,437670,Suck Me Shakespeer 3,2017-10-26,6.718,6.1,336
7245,268896,Pacific Rim: Uprising,2018-03-21,101.163,6.1,4005
7246,258363,Desierto,2015-04-12,8.396,6.1,302
7247,208134,Jackass Presents: Bad Grandpa,2013-10-22,23.889,6.1,1315
7248,157834,The Zero Theorem,2013-09-20,10.043,6.1,991
7249,84348,V/H/S,2012-07-28,15.438,6.1,1151
7250,427900,Home Again,2017-09-07,15.951,6.1,1062
7251,295151,Let It Snow,2019-11-08,11.318,6.1,1000
7252,10641,Autumn in New York,2000-08-11,10.7,6.1,563
7253,9955,Blades of Glory,2007-03-30,12.336,6.1,1414
7254,2575,The Tailor of Panama,2001-03-30,8.611,6.1,369
7255,419511,Mister Happiness,2017-01-01,6.891,6.1,302
7256,419479,The Babysitter,2017-10-13,29.703,6.1,2903
7257,395990,Death Wish,2018-03-02,26.247,6.1,2152
7258,11858,Renaissance Man,1994-06-03,7.596,6.1,238
7259,446807,The Girl in the Spider's Web,2018-10-25,16.954,6.1,1091
7260,339846,Baywatch,2017-05-12,58.312,6.1,6983
7261,11983,Proof of Life,2000-12-08,12.014,6.1,627
7262,335796,Ouija: Origin of Evil,2016-10-20,22.3,6.1,2057
7263,262504,Allegiant,2016-03-09,34.573,6.1,5757
7264,41664,Fantozzi Retires,1988-12-22,5.691,6.1,329
7265,455839,Time Trap,2017-05-19,25.109,6.1,793
7266,81390,A Lonely Place to Die,2011-04-09,7.674,6.1,441
7267,27621,The Cheetah Girls: One World,2008-08-22,8.44,6.1,292
7268,12526,Bug,2006-11-11,7.302,6.1,403
7269,12157,Green Card,1990-12-23,7.566,6.1,384
7270,10202,Bedtime Stories,2008-12-24,36.193,6.1,2399
7271,1249,Hollywoodland,2006-08-31,7.818,6.1,302
7272,787298,Squared Love,2021-02-11,12.49,6.1,237
7273,432301,Chappaquiddick,2018-04-06,7.549,6.1,216
7274,10720,Down with Love,2003-05-08,7.317,6.1,585
7275,531309,Brightburn,2019-05-09,50.61,6.1,2421
7276,489243,The Hummingbird Project,2019-03-15,8.079,6.1,230
7277,434203,Newness,2017-11-03,20.076,6.1,524
7278,254904,The November Man,2014-08-27,19.092,6.1,1259
7279,72358,A Thousand Words,2012-03-07,22.654,6.1,1115
7280,15969,The Return of Jafar,1994-05-20,29.575,6.1,2519
7281,13975,In the Electric Mist,2009-04-15,10.0,6.1,335
7282,11707,Tightrope,1984-08-17,6.549,6.1,249
7283,10929,Willard,2003-03-14,6.934,6.1,249
7284,9610,Conan the Destroyer,1984-06-29,17.765,6.1,1166
7285,7288,Duplex,2003-09-26,10.102,6.1,1432
7286,524247,The Intruder,2019-05-03,18.46,6.1,438
7287,369894,Wakefield,2017-05-19,9.535,6.1,331
7288,331313,Keeping Up with the Joneses,2016-10-20,13.129,6.1,1690
7289,290999,Wyrmwood: Road of the Dead,2014-09-19,9.901,6.1,338
7290,170354,The Unlikely Prince,2013-02-09,5.975,6.1,593
7291,10832,Them,2006-07-19,7.288,6.1,405
7292,335778,Risen,2016-02-18,25.683,6.1,677
7293,21788,Trouble at Timpetill,2008-12-17,5.542,6.1,336
7294,11860,Sabrina,1995-12-15,11.776,6.1,464
7295,11415,House,1986-02-27,11.881,6.1,409
7296,451184,Wasp Network,2019-09-09,7.859,6.1,276
7297,404733,Overdrive,2017-06-29,19.497,6.1,787
7298,53182,300: Rise of an Empire,2014-03-05,56.137,6.1,5530
7299,13490,Welcome Home Roscoe Jenkins,2008-02-08,11.737,6.1,209
7300,13168,Smiley Face,2007-11-16,5.691,6.1,210
7301,11123,Earthquake,1974-01-01,7.918,6.1,246
7302,331,Jurassic Park III,2001-07-18,3.374,6.1,5797
7303,48171,The Rite,2011-01-28,25.695,6.1,1716
7304,9541,Jersey Girl,2004-03-25,11.042,6.1,830
7305,595148,Irresistible,2020-07-01,9.774,6.1,302
7306,197796,Beauty and the Beast,2014-02-12,17.818,6.1,1785
7307,143049,Adult World,2013-04-18,12.463,6.1,319
7308,59981,Legends of Oz: Dorothy's Return,2014-05-08,14.05,6.1,237
7309,23049,My Life in Ruins,2009-06-05,16.769,6.1,335
7310,17927,Fired Up!,2009-02-20,11.95,6.1,496
7311,13944,Passengers,2008-09-26,10.046,6.1,711
7312,1273,TMNT,2007-03-23,18.657,6.1,853
7313,274855,Geostorm,2017-10-13,42.963,6.1,3943
7314,43939,I'm Still Here,2010-09-10,8.223,6.1,300
7315,8873,Wayne's World 2,1993-12-10,10.216,6.1,803
7316,272435,Gemma Bovery,2014-09-10,10.357,6.1,259
7317,50204,Burke & Hare,2010-10-29,7.368,6.1,387
7318,25769,Carriers,2009-09-04,85.699,6.1,1094
7319,21349,Anywhere but Here,1999-11-12,8.247,6.1,214
7320,10516,The Gendarme and the Creatures from Outer Space,1979-01-31,8.943,6.1,498
7321,10025,Just My Luck,2006-02-28,8.641,6.1,1603
7322,442062,Goosebumps 2: Haunted Halloween,2018-10-11,28.285,6.1,1188
7323,419704,Ad Astra,2019-09-17,16.194,6.1,5422
7324,408439,Hounds of Love,2016-10-07,7.405,6.1,267
7325,190955,Blood Ties,2013-08-22,14.09,6.1,379
7326,12180,Star Wars: The Clone Wars,2008-08-05,31.032,6.1,1573
7327,10781,The Texas Chainsaw Massacre: The Beginning,2006-10-06,48.648,6.1,1388
7328,9103,The Quest,1996-04-19,14.855,6.1,533
7329,618,The Birth of a Nation,1915-02-08,6.941,6.1,399
7330,424121,Apostle,2018-09-21,11.113,6.1,1139
7331,10869,Herbie Rides Again,1974-02-12,8.891,6.1,321
7332,415132,Ares,2016-11-23,8.261,6.1,251
7333,410199,ARQ,2016-09-16,12.224,6.1,971
7334,398920,He Even Has Your Eyes,2017-01-18,9.445,6.1,450
7335,279690,He Never Died,2015-12-18,7.221,6.1,362
7336,109418,Grown Ups 2,2013-07-11,94.988,6.1,3447
7337,9546,Ricochet,1991-10-04,8.366,6.1,223
7338,8884,Franklyn,2008-10-16,6.698,6.1,278
7339,1644,The Vanishing,1993-02-05,7.907,6.1,375
7340,399031,Happy End,2017-06-21,8.41,6.1,303
7341,19959,Surrogates,2009-09-24,21.743,6.1,2622
7342,10523,W.,2008-10-17,7.821,6.1,422
7343,426543,The Nutcracker and the Four Realms,2018-10-26,22.119,6.1,1846
7344,296100,The Night Before,2015-11-20,11.76,6.1,1404
7345,14128,Cinderella II: Dreams Come True,2002-02-23,57.667,6.1,1183
7346,8409,A Man Apart,2003-04-04,10.367,6.1,703
7347,81393,12 Dates of Christmas,2011-12-11,6.335,6.1,202
7348,10396,Tequila Sunrise,1988-12-02,10.273,6.1,373
7349,10395,Wolf,1994-06-17,10.431,6.1,702
7350,486070,Blessed Madness,2018-01-11,9.701,6.1,358
7351,192102,3 Days to Kill,2014-02-14,14.153,6.1,1822
7352,33909,Wall Street: Money Never Sleeps,2010-09-02,10.338,6.1,1248
7353,11082,The Seventh Sign,1988-04-01,13.287,6.1,273
7354,400547,Hurricane Bianca,2016-06-03,6.078,6.1,249
7355,10185,The Midnight Meat Train,2008-08-07,9.688,6.1,823
7356,375355,Don't Hang Up,2016-10-22,11.304,6.1,404
7357,10128,Alien Nation,1988-10-07,7.519,6.1,226
7358,6341,Blue Thunder,1983-02-05,14.171,6.1,337
7359,701175,The Paramedic,2020-09-16,10.93,6.1,514
7360,519106,The Trouble with You,2018-10-06,5.031,6.1,380
7361,63493,The Ledge,2011-05-06,8.089,6.1,282
7362,11351,Jeepers Creepers 2,2003-08-08,44.924,6.1,1218
7363,10623,Cradle 2 the Grave,2003-02-28,14.791,6.1,715
7364,520663,The Woman in the Window,2021-05-14,18.174,6.1,1487
7365,262841,Monster Trucks,2016-12-21,26.401,6.1,697
7366,140222,Love and Honor,2013-03-22,9.193,6.1,311
7367,21752,If I Were You 2,2009-02-01,6.304,6.1,213
7368,10908,Inferno,1999-09-25,13.482,6.1,220
7369,9257,S.W.A.T.,2003-08-08,27.238,6.1,1986
7370,8067,A Life Less Ordinary,1997-10-24,6.898,6.1,343
7371,2665,Airplane II: The Sequel,1982-12-10,11.378,6.1,816
7372,316023,Mike and Dave Need Wedding Dates,2016-07-07,23.168,6.1,2177
7373,253687,Smart Ass,2014-04-02,4.703,6.1,258
7374,29425,The Crazies,1973-03-16,7.119,6.1,258
7375,6552,Idle Hands,1999-04-30,8.728,6.1,495
7376,13282,Death Race 2000,1975-04-30,12.981,6.1,346
7377,12590,Below,2002-08-11,9.227,6.1,339
7378,8130,Desperately Seeking Susan,1985-03-29,12.619,6.1,333
7379,261392,American Ultra,2015-08-19,65.996,6.1,2422
7380,15657,Tarzan II,2005-06-13,22.897,6.1,929
7381,11228,Daylight,1996-12-06,11.618,6.1,1233
7382,567970,Lost Girls,2020-01-28,9.976,6.1,567
7383,37861,Valhalla Rising,2009-09-04,13.142,6.1,974
7384,300681,Replicas,2018-10-25,13.961,6.1,1083
7385,270919,Number One Fan,2014-06-18,7.127,6.1,224
7386,17337,The Land Before Time VI: The Secret of Saurus Rock,1998-12-01,8.593,6.1,226
7387,2212,Nightwatch,1997-01-31,6.071,6.1,308
7388,383709,Wonderstruck,2017-10-13,12.101,6.1,345
7389,27022,The Sorcerer's Apprentice,2010-07-13,25.847,6.1,4255
7390,10208,Muppets from Space,1999-07-14,7.183,6.1,250
7391,184345,A Haunted House 2,2014-04-17,79.144,6.1,1083
7392,10411,The Distinguished Gentleman,1992-12-04,5.638,6.1,233
7393,10153,Sphere,1998-02-13,10.889,6.1,1270
7394,10003,The Saint,1997-04-03,12.407,6.1,897
7395,1620,Hitman,2007-11-21,30.258,6.1,2676
7396,65599,The Woman,2011-10-14,9.047,6.1,413
7397,57201,The Lone Ranger,2013-07-03,45.641,6.1,5123
7398,21972,Like Mike,2002-07-03,17.748,6.1,395
7399,15648,The Perfect Man,2005-06-17,11.077,6.1,676
7400,11357,Halloween 4: The Return of Michael Myers,1988-10-21,25.352,6.1,1146
7401,531503,Point Blank,2019-07-12,11.074,6.1,442
7402,500634,6 Balloons,2018-03-12,8.562,6.1,210
7403,454294,The Kid Who Would Be King,2019-01-16,15.26,6.1,587
7404,219572,Police Story: Lockdown,2013-12-24,10.003,6.1,260
7405,15577,Crossing Over,2009-02-10,12.411,6.1,290
7406,4967,Keeping the Faith,2000-04-14,8.908,6.1,494
7407,520331,Let Me Introduce You To Sofia,2018-10-31,6.431,6.1,228
7408,35056,Date Night,2010-04-08,23.354,6.1,2408
7409,366514,Up for Love,2016-05-04,6.235,6.1,638
7410,308453,The Bronze,2016-01-22,7.591,6.1,313
7411,4970,Gothika,2003-11-21,22.199,6.1,1825
7412,670428,Psycho Goreman,2020-10-29,32.137,6.1,220
7413,342521,Keanu,2016-04-21,8.224,6.1,881
7414,14636,The Condemned,2007-04-27,20.088,6.1,611
7415,951,Kindergarten Cop,1990-12-21,8.803,6.1,1955
7416,427989,Poveri ma ricchi,2016-12-15,6.02,6.1,375
7417,336004,Heist,2015-11-13,16.264,6.1,773
7418,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984-08-15,10.146,6.1,291
7419,10489,Cujo,1983-08-10,18.077,6.1,741
7420,5852,Angel Eyes,2001-05-15,10.521,6.1,339
7421,2768,American Gigolo,1980-02-08,9.015,6.1,461
7422,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,13.793,6.1,846
7423,59429,Paranormal Activity: Tokyo Night,2010-11-20,45.112,6.1,340
7424,10345,K-9,1989-04-28,11.577,6.1,761
7425,2057,Original Sin,2001-05-08,17.832,6.1,662
7426,54004,Passport to Paris,1999-11-09,8.389,6.1,244
7427,30127,The Invisible Woman,2009-06-05,6.08,6.1,214
7428,10442,So I Married an Axe Murderer,1993-07-30,7.829,6.1,304
7429,9029,What Happens in Vegas,2008-05-07,23.424,6.1,2535
7430,467248,Bring It On: Worldwide #Cheersmack,2017-08-29,26.538,6.1,201
7431,263341,Crouching Tiger  Hidden Dragon: Sword of Destiny,2016-02-18,20.263,6.1,517
7432,127521,6 Bullets,2012-09-11,32.232,6.1,260
7433,254194,Starry Eyes,2014-07-29,6.661,6.1,353
7434,54113,The Swan Princess: Escape from Castle Mountain,1997-01-01,10.262,6.1,246
7435,10022,The Pacifier,2005-03-04,17.838,6.1,2567
7436,81446,The Baytown Outlaws,2012-08-27,21.172,6.0,242
7437,48572,Red State,2011-08-19,9.045,6.1,747
7438,46503,All Good Things,2010-12-03,8.885,6.1,729
7439,9415,Murder at 1600,1997-04-18,11.364,6.1,413
7440,410314,A Wish for Christmas,2016-11-05,7.979,6.1,228
7441,395814,Rememory,2017-09-08,11.367,6.1,351
7442,345922,Fist Fight,2017-02-16,18.025,6.1,1061
7443,9298,Ali G Indahouse,2002-03-21,11.836,6.1,1079
7444,228165,The SpongeBob Movie: Sponge Out of Water,2015-01-28,42.006,6.1,1963
7445,14871,Make It Happen,2008-08-08,7.854,6.1,259
7446,14059,Snow Buddies,2008-02-05,12.088,6.1,214
7447,77805,Lovelace,2013-08-08,36.957,6.1,551
7448,35791,Resident Evil: Afterlife,2010-09-09,2.091,6.1,3158
7449,12088,Fortress,1992-09-30,9.307,6.1,488
7450,9286,Final Destination 3,2006-02-09,60.182,6.1,3053
7451,7303,Maid in Manhattan,2002-12-13,13.262,6.1,1592
7452,523936,Meander,2021-05-26,249.106,6.1,248
7453,11966,Short Circuit 2,1988-07-06,11.283,6.1,452
7454,10663,The Waterboy,1998-11-06,11.957,6.1,1423
7455,6520,First Knight,1995-07-07,12.449,6.1,951
7456,1410,Dark Star,1974-04-01,6.136,6.1,395
7457,39210,Somewhere,2010-09-03,7.714,6.1,594
7458,300153,Life,2015-07-24,6.746,6.1,307
7459,15189,Hotel for Dogs,2009-01-16,12.501,6.1,732
7460,13252,Cleaner,2007-09-11,10.405,6.0,613
7461,2791,The Chronicles of Riddick: Dark Fury,2004-06-15,1.953,6.1,258
7462,462148,Love Addict,2018-04-18,6.83,6.1,314
7463,335988,Transformers: The Last Knight,2017-06-16,82.139,6.1,4993
7464,278154,Ice Age: Collision Course,2016-06-23,68.025,6.1,3773
7465,55779,Final Destination 5,2011-08-12,57.713,6.0,2705
7466,9997,Gabriel,2007-11-15,8.12,6.1,334
7467,183,The Wizard,1989-12-15,6.19,6.1,244
7468,693113,Midnight in the Switchgrass,2021-07-23,14.275,6.1,261
7469,290764,Tracers,2015-01-15,33.275,6.1,972
7470,172391,Khumba,2013-07-18,18.342,6.1,210
7471,680593,The Dark and the Wicked,2020-10-29,9.688,6.0,213
7472,328595,Parallels,2015-03-01,7.009,6.0,299
7473,126889,Alien: Covenant,2017-05-09,62.894,6.0,7096
7474,27274,Frankenhooker,1990-06-01,7.519,6.0,220
7475,4806,Runaway Bride,1999-07-30,11.275,6.0,1620
7476,1698,Anatomy,2000-02-03,6.889,6.0,219
7477,341689,How to Talk to Girls at Parties,2017-10-06,7.823,6.0,298
7478,134411,Snitch,2013-02-21,13.924,6.0,2027
7479,12122,Village of the Damned,1995-04-28,15.497,6.0,617
7480,9594,Double Impact,1991-07-31,22.692,6.0,787
7481,9455,The Corruptor,1999-03-12,9.503,6.0,204
7482,6217,Cat People,1982-04-02,10.788,6.0,359
7483,116811,Berberian Sound Studio,2012-08-30,5.883,6.0,259
7484,56339,Qualunquemente,2011-01-21,5.42,6.0,476
